email,highnotifications,highbenmed,highexperience,lowexperience,med_experience,nut_experience,highnotifdist,highnotifremind,highdifficulty,dailynotif_selfreport,dailynotif,dailynotif_test,dailynotif_msg,dailynotif_update,dailynotif_remind,dailynotif_other,dailynotif_act,dailynotif_dist,lownotifications,notifyingapps,rel_ben_med,rel_cost_med,net_rel_ben_med,med_ever,nuttrack_ever,med_last_month,nuttrack_last_month,med_daily_ever,nuttrack_daily_ever,experience,imp_med,imp_exercise,imp_nut,imp_sleep,fun_med,fun_exercise,fun_nut,fun_sleep,diff_med,diff_exercise,diff_nut,diff_sleep
E1809,1,1,1,0,3,2,0,0,0,20,20,0,15,5,0,0,0,20,0,4,8.3,-6.2,14.5,1,1,1,0,1,1,5,8.3,10,0,2.9,6.5,10,3.4,7.3,0,0,3.1,10
E1810,1,1,1,0,3,2,1,1,1,100,115,0,25,80,10,0,10,105,0,10,-3.8,-6.1,2.3,1,1,1,0,1,1,5,6.2,10,10,10,10,8.1,8.1,10,5.8,7.4,10,10
E1811,1,1,1,0,2,2,1,0,1,60,30.571428298950195,0,30.571428298950195,0,0,0,0,30.571428298950195,0,3,1.8,-2.7,4.5,1,1,1,0,0,1,4,6.9,7.1,5.1,6.7,6.5,6.2,3.9,10,6.3,7.1,6.4,1.7
E1812,0,0,1,0,3,2,0,0,1,5,5,0,4,0,1,0,1,4,-1,2,-1.8,-3.8,1.9999999999999998,1,1,1,0,1,1,5,6,9,7.8,7.2,3.5,8.2,3.3,7.3,3.7,3.9,7.3,3.3
E1813,0,0,1,0,2,3,0,1,0,5,12.021509170532227,0,5.747159004211426,2.6371748447418213,3.6371748447418213,0,3.6371748447418213,8.384333848953247,-1,10,-5,13,-18,1,1,0,1,1,1,5,5,10,10,10,2,9,9,9,8,2,2,2
E1814,1,0,0,1,1,2,1,0,0,45,36.14285659790039,0,23,13,0,0.1428571492433548,0,36,0,7,-2.4,3,-5.4,1,1,0,0,0,1,3,7.6,10,10,6.8,6.7,6.6,6.4,8.2,5,7.5,1.7,3.4
E1815,1,0,1,0,1,3,1,0,0,50,73,0,71.857147216796875,1.1428571939468384,0,0,0,73.00000441074371,0,12,-6.3,0,-6.3,1,1,0,1,0,1,4,2,8.2,8.3,5.9,6.1,7,4.1,7.1,3.9,6.2,1.9,8.2
E1816,1,1,1,0,3,2,0,0,1,30,25,0,15,10,0,0,0,25,0,3,0,-2.6,2.6,1,1,1,0,1,1,5,10,10,10,10,2,0.4,0,1.5,9.4,10,10,10
E1817,1,1,1,0,3,3,1,0,0,50,63.42856979370117,0,55,1.1428571939468384,1.4285714626312256,5.857142925262451,1.4285714626312256,56.14285719394684,0,10,5.5,-2.8,8.3,1,1,1,1,1,1,6,10,7.7,4.5,10,10,6.1,5.5,10,5.4,8.6,3.7,10
E1818,1,1,0,1,2,0,1,0,1,100,79.42857360839844,0,68.42857360839844,11,0,0,0,79.42857360839844,0,20,1,-5,6,1,0,1,0,0,0,2,5,10,4,8,7,8.1,4,8,6,2,8,6
E1819,1,1,1,0,2,2,1,1,0,50,44,0,0,39,5,0,5,39,0,30,3,-9,12,1,1,0,0,1,1,4,9,7,6,9,7,7,3,8,1,3,6,4
E1820,0,0,0,1,1,2,1,1,0,10,129.14285278320313,0,125,1.1428571939468384,3,0,3,126.14285719394684,-1,5,-4.5,5.7,-10.2,1,1,0,0,0,1,3,2.5,8.5,7,7,6.5,8,9,10,4,3,0.8,8
E1821,1,0,1,0,3,2,1,0,0,30,65,0,38,26,1,0,1,64,0,10,-0.6,-0.3,-0.3,1,1,1,0,1,1,5,7,8.8,7.6,8.4,6.8,4.9,7,7.3,3,5,3.5,2.4
E1822,0,0,0,1,1,2,0,1,1,10,20.780033111572266,0,10,7.780031681060791,3,0,3,17.78003168106079,-1,15,-7,0.5,-7.5,1,1,0,0,0,1,3,1,7.9,8,6.3,2.2,2.7,3,10,7.4,7.1,7.7,3.4
E1823,0,0,1,0,2,2,0,0,1,7,22.28571319580078,0,8,14.285714149475098,0,0,0,22.285714149475098,-1,2,0.1,1.9,-1.7999999999999998,1,1,0,0,1,1,4,8.9,9.6,8.8,9.5,5.3,3.1,3.5,9.1,7.9,10,4.2,5.3
E1824,1,0,1,0,2,2,1,1,1,50,74.71428680419922,0,53.28571319580078,5.4285712242126465,12,4,12,58.71428442001343,0,15,-3.9,-1.3,-2.5999999999999996,1,1,0,0,1,1,4,6.1,8.5,10,7.6,6.2,7,3,9,8,7,6.1,8
E1825,1,1,1,0,2,2,0,1,0,20,31,0,14,15,2,0,2,29,0,7,-3,-5,2,1,1,1,0,0,1,4,7,10,10,10,7,8,6,8,3,3,7,2
E1826,0,1,1,0,3,2,0,0,0,1,0.2857142984867096,0,0,0.2857142984867096,0,0,0,0.2857142984867096,-1,1,4,-2.8,6.8,1,1,1,0,1,1,5,8,8,4,5,5.5,5.5,5.5,5.5,3,5,5.8,4.4
E1827,1,1,1,0,3,2,1,1,0,50,46.57142639160156,0,42.14285659790039,0,4.428571701049805,0,4.428571701049805,42.14285659790039,0,5,7.9,-1.5,9.4,1,1,1,0,1,1,5,7.9,8.3,0,10,6.5,8,5,9,5,2,5,5
E1828,1,1,1,0,3,2,1,1,1,100,122.42857360839844,0,90,15,17.428571701049805,0,17.428571701049805,105,0,40,1.5,-4.8,6.3,1,1,1,0,1,1,5,9.1,8.8,7.6,10,6,3.5,3.1,4.5,4.7,7.1,6.6,3.8
E1829,0,1,1,0,3,2,0,1,0,4,4,0,2,0,2,0,2,2,-1,3,4.5,-9.2,13.7,1,1,1,0,1,1,5,10,10,5.5,10,10,10,3.8,10,0,0,3,2
E1830,0,1,1,0,3,2,0,0,0,3,6.5714287757873535,0,6,0,0.5714285969734192,0,0.5714285969734192,6,-1,2,4.4,-3.5,7.9,1,1,1,0,1,1,5,9.7,9.8,5.3,8.8,9.1,8.5,3.3,9.2,6,3.5,3.7,7.9
E1831,1,1,1,0,2,2,1,1,0,50,46.999996185302734,0,35,9.571428298950195,2.4285714626312256,0,2.4285714626312256,44.571428298950195,0,9,2,-6,8,1,1,0,0,1,1,4,8,8,6,8,7,8.5,2,9,4,6,5,4
E1832,0,1,1,0,3,2,0,1,1,10,31,0,26,0,5,0,5,26,-1,5,0.4,-4.9,5.300000000000001,1,1,1,0,1,1,5,7.9,8,7.5,10,6.2,8.1,2.5,8.1,5.3,6.3,6.5,6.5
E1833,1,0,1,0,3,2,0,1,1,20,28,0,13,11,2,2,2,24,0,9,1.3,2.5,-1.2,1,1,1,0,1,1,5,10,10,8.7,10,10,3.8,9.1,10,7.7,8,4.3,8.1
E1834,1,0,0,1,0,3,1,1,0,75,76.14286041259766,0,10,48.71428298950195,17.428571701049805,0,17.428571701049805,58.71428298950195,0,8,-6,-0.5,-5.5,0,1,0,1,0,1,3,4,10,10,8,5,8,7,6,0,2,2.5,3
E1835,0,1,1,0,3,3,1,1,0,15,73,0,40,23,10,0,10,63,-1,5,1,-3.8,4.8,1,1,1,1,1,1,6,8.5,10,7.5,9,10,10,6.2,7.4,4,3,4,7
E1836,0,1,1,0,2,2,0,0,0,15,6.142857074737549,0,5,1.1428571939468384,0,0,0,6.142857193946838,-1,4,-1.7,-4.5,2.8,1,1,0,0,1,1,4,8.3,10,10,8.2,9.8,8.7,5.1,10,3.1,0,2.9,10
E1837,1,1,1,0,2,2,1,0,1,70,54.85713577270508,0,49.28571319580078,4,1.571428656578064,0,1.571428656578064,53.28571319580078,0,10,2.2,-5,7.2,1,1,0,0,1,1,4,8.5,7.7,6.3,8.6,7.2,6.2,3.5,6.2,5.5,5.6,6.8,4.5
E1838,0,1,0,1,1,2,0,0,0,10,24.714284896850586,0,24,0.7142857313156128,0,0,0,24.714285731315613,-1,4,-1.5,-7.6,6.1,1,1,0,0,0,1,3,7,10,8.5,9.2,8.1,5.4,3.9,9.2,3,7,6.4,4.4
E1839,0,1,1,0,2,2,0,1,1,15,46.40583801269531,0,27.120128631591797,0.1428571492433548,19.14285659790039,0,19.14285659790039,27.26298578083515,-1,11,1,-9.5,10.5,1,1,0,0,1,1,4,7,9,6,8,7,5,0.5,10,6,5,9,7
E1840,1,0,1,0,2,2,1,1,1,30,133,0,125,0,8,0,8,125,0,3,-2,-2,0,1,1,0,0,1,1,4,6,9,8,6,6,6,3,10,8,8,7,10
E1841,1,0,1,0,2,3,0,1,0,20,21.164365768432617,0,16,0.16436554491519928,5,0,5,16.1643655449152,0,7,-10,13.8,-23.8,1,1,0,1,1,1,5,0,10,10,10,2.7,10,8,10,8.5,4,0,0
E1842,0,0,0,1,0,2,0,0,1,15,7.857142925262451,0,3.5714285373687744,3.5714285373687744,0.7142857313156128,0,0.7142857313156128,7.142857074737549,-1,3,-8,2.6,-10.6,0,1,0,0,0,1,2,0,10,8,10,4,7.1,6.2,10,7,6.2,6.6,3.2
E1843,0,0,0,1,1,2,0,1,1,15,16.065746307373047,0,10.065746307373047,1,2,3,2,11.065746307373047,-1,5,-2,-0.5,-1.5,1,1,0,0,0,1,3,8,10,10,10,8,10,8,10,6,2,6.5,6.5
E1844,0,1,1,0,3,3,0,0,0,5,6.208603382110596,0,4.4285712242126465,1.2086033821105957,0.5714285969734192,0,0.5714285969734192,5.637174606323242,-1,8,0.6,-10.7,11.299999999999999,1,1,1,1,1,1,6,9.1,9.9,8.5,9.1,8.8,2.6,1.6,4.6,3.5,9.6,7,2.5
E1845,1,0,1,0,2,2,1,1,0,50,37.42856979370117,0,30.428571701049805,1,6,0,6,31.428571701049805,0,7,-6.3,2.2,-8.5,1,1,1,0,0,1,4,1.7,10,8,10,1.9,3,3.9,10,5,7,4.8,4.8
E1846,0,0,0,1,2,1,0,0,0,7,9.361605644226074,0,7.527191162109375,1.5271908044815063,0.3072226941585541,0,0.3072226941585541,9.054381966590881,-1,15,1.2,4.3,-3.0999999999999996,1,0,0,0,1,1,3,10,10,8.8,9.9,10,10,8.9,10,8,8.5,2.6,1.5
E1847,1,0,0,1,0,2,1,1,0,30,36.28571319580078,0,30.85714340209961,2,3,0.4285714328289032,3,32.85714340209961,0,8,-0.3,1.1,-1.4000000000000001,0,1,0,0,0,1,2,8.5,10,8.8,9.2,8.4,9.1,9,10,4,3,3.5,3
E1848,1,0,0,1,3,0,1,1,1,85,70.28572082519531,0,38.57142639160156,7.142857551574707,24.571428298950195,0,24.571428298950195,45.71428394317627,0,19,0,0,0,1,0,1,0,1,0,3,7.5,8,7.5,9,6,3,5,5,7,9,6,4
E1849,0,0,1,0,3,3,1,0,0,10,53,0,45,8,0,0,0,53,-1,5,0,7.9,-7.9,1,1,1,1,1,1,6,10,10,10,10,10,9,10,10,7.9,8,0,2
E1850,0,0,0,1,3,0,1,1,1,10,51,0,33,11,7,0,7,44,-1,10,0.5,0.1,0.4,1,0,1,0,1,0,3,8.3,9.4,7.8,8.8,5.2,6,4.4,5.3,8.1,8.2,7.2,8.2
E1851,1,1,1,0,3,2,0,1,0,20,26,0,5,14,7,0,7,19,0,5,0,-2,2,1,1,1,0,1,1,5,8,9,8,7.1,5,6.1,4.1,5,4,6,5.1,4.1
E1852,0,1,0,1,3,0,0,0,1,15,17,0,17,0,0,0,0,17,-1,2,4.6,-5.8,10.399999999999999,1,0,1,0,1,0,3,10,7.7,5.4,7.3,6.9,7.3,2.9,7.1,6.4,8.6,8.2,7.9
E1853,0,1,1,0,3,1,0,1,1,2,10,0,0,0,10,0,10,0,-1,3,0.4,-8.1,8.5,1,1,1,0,1,0,4,7.2,7.7,6.8,7.6,7.5,7,3.6,8.3,3.6,6,7.8,5
E1854,1,1,1,0,3,2,1,1,0,30,76,0,70,3,3,0,3,73,0,7,1,-8,9,1,1,1,0,1,1,5,6,10,5,8,6,6,0,4,3,10,5,6
E1855,0,0,0,1,0,2,0,0,1,10,8.714285850524902,0,3.4285714626312256,5,0,0.2857142984867096,0,8.428571462631226,-1,4,-8,-1,-7,0,1,0,0,0,1,2,2,10,10,7.2,0,2.1,2,2.8,4.1,7,7.1,1.6
E1856,1,1,1,0,3,2,1,1,0,30,310,0,265,25,20,0,20,290,0,7,3.5,-7.3,10.8,1,1,1,0,1,1,5,5.5,10,2,8.5,2.2,8.1,0.8,8.4,1.6,0,7.5,5.9
E1857,1,1,0,1,1,2,1,0,0,100,101.28571319580078,0,90,11.285714149475098,0,0,0,101.2857141494751,0,7,-0.5,-5.2,4.7,1,1,0,0,0,1,3,7,6,7.5,9,8.2,4,5,6,4,7,6,3
E1858,0,0,1,0,2,3,0,0,1,2,4,0,1,3,0,0,0,4,-1,4,-4,-2.8,-1.2000000000000002,1,1,0,1,1,1,5,4,7,8,8.9,5.8,6,3.9,6,5.3,6.1,6.2,3.1
E1859,0,1,0,1,1,0,1,1,1,12,31.85714340209961,0,25.285715103149414,4.571428298950195,2,0,2,29.85714340209961,-1,10,-1.5,-6.7,5.2,1,0,0,0,0,0,1,7.5,9,9,7.5,8,4,6.3,10,3.5,7,8.5,6.5
E1860,1,1,0,1,2,0,0,1,1,30,31.14285659790039,0,27,0.1428571492433548,4,0,4,27.142857149243355,0,5,4.3,-2.6,6.9,1,0,0,0,1,0,2,7.6,10,3.3,10,4.3,9.1,0.9,10,7.8,2.3,7,6.6
E1861,1,0,1,0,1,3,1,1,0,150,140,0,90,35,15,0,15,125,0,7,-2.3,0,-2.3,1,1,0,1,0,1,4,4.5,7,6.8,5.5,5.4,6,5.5,5.2,5.3,6.3,5.4,7
E1862,1,0,0,1,1,2,1,0,1,30,34.57142639160156,0,24,10.571428298950195,0,0,0,34.571428298950195,0,8,-3,-1.5,-1.5,1,1,0,0,0,1,3,5,8,8,9,3,0.1,0.3,5.1,8,9,6.8,2.3
E1863,1,1,1,0,3,2,1,0,1,45,65,0,60,5,0,0,0,65,0,5,8.1,-12.7,20.799999999999997,1,1,1,0,1,1,5,8.1,10,0,10,8,8,1.7,0.9,3.6,7,10,3
E1864,1,1,1,0,3,2,0,1,0,25,19.71428680419922,0,0,1.7142857313156128,18,0,18,1.7142857313156128,0,6,1.5,-4,5.5,1,1,1,0,1,1,5,7.5,7.5,6,9.5,7,6,5,10,4,7,6,2
E1865,0,1,0,1,2,0,0,1,1,12,9.295858383178711,0,4,0.032873108983039856,5.262984752655029,0,5.262984752655029,4.03287310898304,-1,6,0.7,-5.1,5.8,1,0,1,0,0,0,2,6.8,8.3,6.1,10,5.3,6.2,2.2,10,5.6,5.7,7.6,4.1
E1866,1,0,1,0,2,2,0,0,1,30,22.428571701049805,0,22.428571701049805,0,0,0,0,22.428571701049805,0,3,-5,0,-5,1,1,0,0,1,1,4,3,10,8,10,5,10,5,7,7,0,7,4
E1867,1,0,1,0,2,3,1,1,0,150,92.42857360839844,0,50,9.428571701049805,30,3,30,59.428571701049805,0,15,-5,-3,-2,1,1,0,1,1,1,5,4,9,9,9,3,3,2,6,2,5,4,7
E1868,1,0,1,0,2,2,0,0,0,30,10.032873153686523,0,5,5.032873153686523,0,0,0,10.032873153686523,0,5,-2,0,-2,1,1,0,0,1,1,4,8,10,10,10,8,8,8,10,4,7,4,5
E1869,1,0,0,1,0,0,1,0,1,100,100,0,80,20,0,0,0,100,0,5,-3.2,-1.9,-1.3000000000000003,0,0,0,0,0,0,0,3.5,8.6,6.7,6.9,3,2.5,4,7.6,4.1,4.3,7,7.1
E1870,1,1,1,0,3,3,1,1,0,20,64.527191162109375,0,38,20.428571701049805,6.09861946105957,0,6.09861946105957,58.428571701049805,0,7,4.8,-7,11.8,1,1,1,1,1,1,6,10,8.1,5.2,7.7,6,6,0,7,3,4,4,7
E1871,1,1,1,0,3,2,1,1,0,30,47.87864685058594,0,20,17.164365768432617,10.714285850524902,0,10.714285850524902,37.16436576843262,0,15,3,-6,9,1,1,1,0,1,1,5,10,9,7,10,10,7.3,3,7,3,4,2,5.1
E1872,0,1,1,0,2,2,0,0,0,10,8.571428298950195,0,5.142857074737549,3,0,0.4285714328289032,0,8.142857074737549,-1,5,0.2,-7.3,7.5,1,1,1,0,0,1,4,1.4,7.7,1.2,10,3.1,3.2,0,10,1.7,8,5.9,3.2
E1873,1,1,1,0,2,2,1,1,1,50,60.28571319580078,0,43,15,2,0.2857142984867096,2,58,0,7,1.5,-2.3,3.8,1,1,1,0,0,1,4,10,8.1,8.5,8.3,6.8,4,6.1,10,5.1,2.9,6.7,2.9
E1874,1,1,1,0,3,2,1,1,0,50,45,0,25,15,5,0,5,40,0,7,-1.5,-7.5,6,1,1,1,0,1,1,5,7.5,9,9,9.1,5,4,2,3.5,3,6.5,7.5,7.5
E1875,1,0,0,1,1,2,0,1,1,20,38.42856979370117,0,15,10.428571701049805,13,0,13,25.428571701049805,0,10,-2,-3,1,1,1,0,0,0,1,3,8,10,10,10,6.9,10,4.4,10,5.9,6.3,6.4,8
E1876,1,1,1,0,2,3,1,1,1,100,112.5714340209961,0,94.00000762939453,10,7.142857074737549,1.4285714626312256,7.142857074737549,104.00000762939453,0,60,-1.5,-6,4.5,1,1,0,1,1,1,5,7.5,10,9,8,7,8.5,4,6.5,5,6,8,9
E1877,1,1,1,0,3,2,0,1,1,20,12,0,7,0,5,0,5,7,0,3,2,-1.8,3.8,1,1,1,0,1,1,5,8.4,10,6.4,10,6.9,10,4.6,9.7,7.2,0,6.7,7.3
E1878,1,1,0,1,1,2,0,1,0,30,33.780029296875,0,24.780033111572266,0,9,0,9,24.780033111572266,0,7,0,-5.1,5.1,1,1,0,0,0,1,3,8,10,8,9,7.1,8,3,10,4,1,5,6
E1879,1,1,1,0,3,2,1,1,0,50,76.77100372314453,0,59.29941177368164,2.471588134765625,15,0,15,61.770999908447266,0,10,-1,-14,13,1,1,1,0,1,1,5,9,8.5,10,9,9,6,2,7,0,7.5,7,3
E1880,0,0,1,0,1,3,0,1,0,15,15.285714149475098,0,5.285714149475098,0,5,5,5,5.285714149475098,-1,5,-3,-2,-1,1,1,0,1,0,1,4,7,10,10,10,10,4,5,10,6,7,3,6
E1881,1,1,1,0,2,2,1,1,0,80,68,0,50,12,6,0,6,62,0,14,0,-2,2,1,1,0,0,1,1,4,6,7.7,6,7,5,6,4,7,4,6,5,7
E1882,1,0,1,0,2,3,1,1,1,80,52.49431610107422,0,30,19.428571701049805,3.065746307373047,0,3.065746307373047,49.428571701049805,0,20,-3.9,-3.8,-0.10000000000000009,1,1,0,1,1,1,5,6.1,10,10,7.9,8.6,9.8,9.5,10,4.1,6.2,8.8,6.6
E1883,1,1,1,0,2,3,1,0,1,25,53.131492614746094,0,30.714284896850586,21.285715103149414,1.1314923763275146,0,1.1314923763275146,52,0,15,0.6,-5.4,6,1,1,1,1,0,1,5,7.7,9,7.1,10,5,5,1.7,5,5,3,7.1,5.8
E1884,1,0,0,1,1,2,0,0,0,30,20,0,20,0,0,0,0,20,0,2,-3,-1,-2,1,1,0,0,0,1,3,2,7,5,10,3,1,0,10,6,5,4,0
E1885,0,1,1,0,3,2,0,0,1,15,4.142857074737549,0,0,4.142857074737549,0,0,0,4.142857074737549,-1,2,0.4,-5,5.4,1,1,1,0,1,1,5,6.4,8.4,6,7.9,6.8,7.1,5.1,6.6,4.1,5.3,7.4,5.4
E1886,0,1,1,0,2,2,0,1,1,6,16.14285659790039,0,10,4.142857074737549,2,0,2,14.142857074737549,-1,4,2.2,-0.7,2.9000000000000004,1,1,0,0,1,1,4,7.5,9.3,5.3,10,6.3,6.2,4.4,8.8,6.7,4.4,5.5,4.6
E1887,0,1,1,0,3,2,0,1,1,10,12.285714149475098,0,0,8,4.285714149475098,0,4.285714149475098,8,-1,4,0.2,-5.8,6,1,1,1,0,1,1,5,6.2,8.1,6,6.5,8,8.7,2.5,7,8.9,4,9.2,4
E1888,0,0,1,0,2,3,0,0,0,5,12.428571701049805,0,8.428571701049805,4,0,0,0,12.428571701049805,-1,5,-2,-2.3,0.2999999999999998,1,1,0,1,1,1,5,8,10,10,10,6.5,3.2,6.8,10,2.6,7.1,5.2,5.8
E1889,0,1,1,0,3,3,0,1,0,12,12.428571701049805,0,1.4285714626312256,5,6,0,6,6.428571462631226,-1,4,0,-10.5,10.5,1,1,1,1,1,1,6,10,10,10,10,7,6.3,2,6.2,1.9,6.2,7.4,9.5
E1890,0,1,0,1,1,0,0,0,0,10,7.318587303161621,0,2,5.318587303161621,0,0,0,7.318587303161621,-1,6,5.9,0.3,5.6000000000000005,1,0,0,0,0,0,1,10,8,4.1,5.8,6.3,2.7,0,2.3,7.3,10,0.7,8.9
E1891,1,0,0,1,0,2,1,1,1,50,104.42857360839844,0,61,39.42856979370117,4,0,4,100.42856979370117,0,25,-3.6,-2.1,-1.5,0,1,0,0,0,1,2,0,7,3.6,10,3.8,1.9,2.6,1.8,6.2,7.2,7.1,8.9
E1892,1,1,1,0,3,2,0,0,0,25,8.450079917907715,0,0,7.285714149475098,1.164365530014038,0,1.164365530014038,7.285714149475098,0,5,1,-8.4,9.4,1,1,1,0,1,1,5,9,10,8,10,6.4,8,1.5,9.6,3,4.4,6.5,6.3
E1893,0,0,1,0,3,3,0,1,1,18,6.857142925262451,0,4.142857074737549,0.7142857313156128,2,0,2,4.857142806053162,-1,3,-2,2.1,-4.1,1,1,1,1,1,1,6,7,9,9,6.5,5,9.1,5.6,5,6.5,8,5,4
E1894,1,0,0,1,0,2,0,0,0,20,20.285715103149414,0,20.285715103149414,0,0,0,0,20.285715103149414,0,2,-3.2,-1,-2.2,0,1,0,0,0,1,2,6.2,8.7,9.4,9.1,4.5,4.3,3.5,6.9,0,0,0,2.7
E1895,1,0,1,0,3,2,0,1,0,20,28.571428298950195,0,25,0,3.4285714626312256,0.1428571492433548,3.4285714626312256,25,0,5,0,4.5,-4.5,1,1,1,0,1,1,5,8,10,8,10,7,7,10,8.5,3,3,1.5,2
E1896,1,0,1,0,2,2,1,1,1,244,224.85711669921875,0,92.28571319580078,124.71428680419922,5.857142925262451,2,5.857142925262451,217,0,52,-1.8,-0.6,-1.2000000000000002,1,1,0,0,1,1,4,7.2,9.1,9,8.3,5.3,4.4,4.6,6.5,6.4,6.8,6.3,7.5
E1897,1,0,1,0,2,3,0,0,1,20,27,0,25,1,1,0,1,26,0,5,-8,7.6,-15.6,1,1,0,1,1,1,5,2,10,10,7.6,0.7,4.9,4.8,5.2,8.2,4.8,4.7,2.8
E1898,0,1,0,1,1,0,1,0,1,10,60.42857360839844,0,57.42856979370117,3,0,0,0,60.42856979370117,-1,5,4.1,-4,8.1,1,0,0,0,0,0,1,7.5,10,3.4,7.6,6.8,10,2.9,10,7.5,3.6,7.6,8.6
E1899,1,1,1,0,2,2,0,1,0,35,32.28571319580078,0,17,12.285714149475098,3,0,3,29.285714149475098,0,12,0,-8.1,8.1,1,1,0,0,1,1,4,7,9,7,9,7,1.8,1.9,1.9,3,9,6,7
E1900,1,0,0,1,0,2,1,1,1,75,78.46022033691406,0,75.46022033691406,0,3,0,3,75.46022033691406,0,7,-5.9,-1.7,-4.2,0,1,0,0,0,1,2,1.6,5.5,7.5,10,4.7,6,3.5,10,7,7.2,7.5,10
E1901,1,1,1,0,2,2,1,1,0,100,77,0,34,40,3,0,3,74,0,20,-1.5,-4,2.5,1,1,1,0,0,1,4,7,8.3,8.5,10,6.2,7.8,3.4,6.9,2.5,4.4,3.7,6.7
E1902,1,0,1,0,1,3,1,0,0,30,38.85714340209961,0,35,2.857142925262451,1,0,1,37.85714292526245,0,7,-2.5,5,-7.5,1,1,0,1,0,1,4,7.5,8.5,10,6.6,5.2,4.2,5.7,7.7,7.6,7.9,3.1,10
E1903,0,0,1,0,1,3,0,0,0,1,2,0,0,2,0,0,0,2,-1,1,-3,0,-3,1,1,0,1,0,1,4,4,7,7,10,4,4,4,4,2.9,3.1,2.9,5
E1904,1,1,1,0,3,2,1,1,0,25,59,0,30,15,14,0,14,45,0,10,-1,-5.5,4.5,1,1,1,0,1,1,5,7,9,8,9.5,5.8,6.9,2.3,7.1,4,2.9,6,2.5
E1905,1,0,1,0,2,3,0,0,0,20,28.28571319580078,0,21.714284896850586,5.285714149475098,1.2857142686843872,0,1.2857142686843872,26.999999046325684,0,10,-0.2,0.7,-0.8999999999999999,1,1,1,1,0,1,5,6.4,9.3,6.6,8.5,5.9,6.2,5.5,5.8,3.2,5.6,2.1,5.2
E1906,1,1,0,1,3,0,0,0,1,25,23.461444854736328,0,15,5.46144437789917,1,2,1,20.46144437789917,0,7,1.6,-8.8,10.4,1,0,1,0,1,0,3,10,10,8.4,9.1,10,9,4,7.2,5.4,7.6,8.2,1.5
E1907,1,0,1,0,2,2,1,1,0,25,41,0,33,4,4,0,4,37,0,6,-0.5,3,-3.5,1,1,0,0,1,1,4,9,10,9.5,10,7,8.5,8,10,6,8,4,6
E1908,0,1,1,0,2,2,0,1,0,6,18.131492614746094,0,1.4285714626312256,12.571428298950195,4.131492614746094,0,4.131492614746094,13.999999761581421,-1,9,1.9,-8,9.9,1,1,1,0,0,1,4,10,9.5,8.1,10,10,10,4,10,3,0,5,4
E1909,0,1,1,0,2,2,0,1,0,2,22,0,0,20,2,0,2,20,-1,2,0,-2.5,2.5,1,1,0,0,1,1,4,7,10,7,10,8.4,10,6.1,10,3.8,3.2,4,6.8
E1910,1,1,0,1,3,0,0,1,0,30,18.428569793701172,0,11.285714149475098,1.4285714626312256,5.7142863273620605,0,5.7142863273620605,12.714285612106323,0,13,8.4,-6.5,14.9,1,0,1,0,1,0,3,10,10,1.6,10,6,8.5,3,7.6,2.5,2,6,1
E1911,1,0,0,1,1,2,1,1,0,20,36,0,25,5,6,0,6,30,0,5,-5,6,-11,1,1,0,0,0,1,3,5,7,10,7.5,4,3,5,10,7,9,2,10
E1912,1,1,0,1,1,2,1,0,0,40,40.57142639160156,0,35.42856979370117,5.142857074737549,0,0,0,40.57142686843872,0,5,3.6,-6.5,10.1,1,1,0,0,0,1,3,7.6,6.7,4,9,8.3,3.1,4.1,10,3.4,8.3,5.7,8.9
E1913,1,1,1,0,3,2,1,0,0,20,53.57142639160156,0,51.42856979370117,0,0,2.142857074737549,0,51.42856979370117,0,4,3.9,-12.9,16.8,1,1,1,0,1,1,5,7.4,8.6,3.5,9.1,9.2,2.9,4.1,2.8,0,9,7.8,8.8
E1914,1,1,1,0,2,2,1,0,1,35,45.57142639160156,0,33,12.14285659790039,0.4285714328289032,0,0.4285714328289032,45.14285659790039,0,6,1.9,-10.4,12.3,1,1,1,0,0,1,4,8.1,7.1,6.2,3.8,7.3,3.2,3,7,2.8,8,8.9,1
E1915,1,1,1,0,2,2,1,1,1,60,68.857147216796875,0,50,1.4285714626312256,17.428571701049805,0,17.428571701049805,51.428571462631226,0,10,0.5,-14,14.5,1,1,1,0,0,1,4,3.8,7.2,3.3,7.6,10,7.2,0,8.1,6,7.9,10,6.4
E1916,1,1,1,0,3,2,1,0,0,20,46,0,26,20,0,0,0,46,0,6,1,-2,3,1,1,1,0,1,1,5,8,9,7,8,5,5,3,5,4,4,4,4
E1917,0,0,0,1,0,2,1,1,0,5,61.57142639160156,0,20,11.571429252624512,10,20,10,31.57142925262451,-1,10,-1.8,2.3,-4.1,0,1,0,0,0,1,2,7.2,8.5,9,6.4,3.9,1.9,4.6,6.9,5.6,6.4,4,4.6
E1918,1,1,0,1,3,0,0,1,1,30,27.878650665283203,0,1.8571429252624512,22.878650665283203,3.142857074737549,0,3.142857074737549,24.735793590545654,0,15,1,-3.3,4.3,1,0,1,0,1,0,3,10,9.2,9,9,10,3.3,4.2,9.2,7.2,3.8,4.7,8.2
E1919,0,0,1,0,2,3,0,1,0,4,5,0,0,2,3,0,3,2,-1,2,-2,-1,-1,1,1,0,1,1,1,5,7,9,9,10,5,5,4,8,5,6,5,3
